Date,Price,Open,High,Low,Vol.,Change %
2011-01-26,1296.63,1291.97,1299.74,1291.97,,0.42%
2011-01-27,1299.54,1297.51,1301.29,1294.41,,0.22%
2011-01-28,1276.34,1299.63,1302.67,1275.1,,-1.79%
2011-01-29,1276.34,1299.63,1302.67,1275.1,,-1.79%
2011-01-30,1276.34,1299.63,1302.67,1275.1,,-1.79%
2011-01-31,1286.12,1276.5,1287.17,1276.5,,0.77%
2011-02-01,1307.59,1289.14,1308.86,1289.14,,1.67%
2011-02-02,1304.03,1305.91,1307.61,1302.62,,-0.27%
2011-02-03,1307.1,1302.77,1308.6,1294.83,,0.24%
2011-02-04,1310.87,1307.01,1311.0,1301.67,,0.29%
2011-02-05,1310.87,1307.01,1311.0,1301.67,,0.29%
2011-02-06,1310.87,1307.01,1311.0,1301.67,,0.29%
2011-02-07,1319.05,1311.85,1322.85,1311.85,,0.62%
2011-02-08,1324.57,1318.76,1324.87,1316.03,,0.42%
2011-02-09,1320.88,1322.48,1324.54,1314.89,,-0.28%
2011-02-10,1321.87,1318.13,1322.78,1311.74,,0.07%
2011-02-11,1329.15,1318.66,1330.79,1316.08,,0.55%
2011-02-12,1329.15,1318.66,1330.79,1316.08,,0.55%
2011-02-13,1329.15,1318.66,1330.79,1316.08,,0.55%
2011-02-14,1332.32,1328.73,1332.96,1326.9,,0.24%
2011-02-15,1328.01,1330.43,1330.43,1324.61,,-0.32%
2011-02-16,1336.32,1329.51,1337.61,1329.51,,0.63%
2011-02-17,1340.43,1334.37,1341.5,1331.0,,0.31%
2011-02-18,1343.01,1340.38,1344.07,1338.12,,0.19%
2011-02-19,1343.01,1340.38,1344.07,1338.12,,0.19%
2011-02-20,1343.01,1340.38,1344.07,1338.12,,0.19%
2011-02-21,1343.01,1340.38,1344.07,1338.12,,0.19%
2011-02-22,1315.44,1338.91,1338.91,1312.33,,-2.05%
2011-02-23,1307.4,1315.44,1317.91,1299.55,,-0.61%
2011-02-24,1306.1,1307.09,1310.91,1294.26,,-0.10%
2011-02-25,1319.88,1307.34,1320.61,1307.34,,1.06%
2011-02-26,1319.88,1307.34,1320.61,1307.34,,1.06%
2011-02-27,1319.88,1307.34,1320.61,1307.34,,1.06%
2011-02-28,1327.22,1321.61,1329.38,1320.55,,0.56%
2011-03-01,1306.33,1328.64,1332.09,1306.14,,-1.57%
2011-03-02,1308.44,1305.47,1314.19,1302.58,,0.16%
2011-03-03,1330.97,1312.37,1332.28,1312.37,,1.72%
2011-03-04,1321.15,1330.73,1331.08,1312.59,,-0.74%
2011-03-05,1321.15,1330.73,1331.08,1312.59,,-0.74%
2011-03-06,1321.15,1330.73,1331.08,1312.59,,-0.74%
2011-03-07,1310.13,1322.72,1327.68,1303.99,,-0.83%
2011-03-08,1321.82,1311.05,1325.74,1306.86,,0.89%
2011-03-09,1320.02,1319.92,1323.21,1312.27,,-0.14%
2011-03-10,1295.11,1315.72,1315.72,1294.21,,-1.89%
2011-03-11,1304.28,1293.43,1308.35,1291.99,,0.71%
2011-03-12,1304.28,1293.43,1308.35,1291.99,,0.71%
2011-03-13,1304.28,1293.43,1308.35,1291.99,,0.71%
2011-03-14,1296.39,1301.19,1301.19,1286.37,,-0.60%
2011-03-15,1281.87,1288.46,1288.46,1261.12,,-1.12%
2011-03-16,1256.88,1279.46,1280.91,1249.05,,-1.95%
2011-03-17,1273.72,1261.61,1278.88,1261.61,,1.34%
2011-03-18,1279.21,1276.71,1288.88,1276.18,,0.43%
2011-03-19,1279.21,1276.71,1288.88,1276.18,,0.43%
2011-03-20,1279.21,1276.71,1288.88,1276.18,,0.43%
2011-03-21,1298.38,1281.65,1300.58,1281.65,,1.50%
2011-03-22,1293.77,1298.29,1299.35,1292.7,,-0.36%
2011-03-23,1297.54,1292.19,1300.51,1284.05,,0.29%
2011-03-24,1309.66,1300.61,1311.34,1297.74,,0.93%
2011-03-25,1313.8,1311.8,1319.18,1310.15,,0.32%
2011-03-26,1313.8,1311.8,1319.18,1310.15,,0.32%
2011-03-27,1313.8,1311.8,1319.18,1310.15,,0.32%
2011-03-28,1310.19,1315.45,1319.74,1310.19,,-0.27%
2011-03-29,1319.44,1309.37,1319.45,1305.26,,0.71%
2011-03-30,1328.26,1321.89,1331.74,1321.89,,0.67%
2011-03-31,1325.83,1327.44,1329.77,1325.03,,-0.18%
2011-04-01,1332.41,1329.48,1337.85,1328.89,,0.50%
2011-04-02,1332.41,1329.48,1337.85,1328.89,,0.50%
2011-04-03,1332.41,1329.48,1337.85,1328.89,,0.50%
2011-04-04,1332.87,1333.56,1336.74,1329.1,,0.03%
2011-04-05,1332.63,1332.03,1338.21,1330.03,,-0.02%
2011-04-06,1335.54,1335.94,1339.38,1331.09,,0.22%
2011-04-07,1333.51,1334.82,1338.8,1326.56,,-0.15%
2011-04-08,1328.17,1336.16,1339.46,1322.94,,-0.40%
2011-04-09,1328.17,1336.16,1339.46,1322.94,,-0.40%
2011-04-10,1328.17,1336.16,1339.46,1322.94,,-0.40%
2011-04-11,1324.46,1329.01,1333.77,1321.06,,-0.28%
2011-04-12,1314.16,1321.96,1321.96,1309.51,,-0.78%
2011-04-13,1314.41,1314.03,1321.35,1309.19,,0.02%
2011-04-14,1314.52,1311.13,1316.79,1302.42,,0.01%
2011-04-15,1319.68,1314.54,1322.88,1313.68,,0.39%
2011-04-16,1319.68,1314.54,1322.88,1313.68,,0.39%
2011-04-17,1319.68,1314.54,1322.88,1313.68,,0.39%
2011-04-18,1305.14,1313.35,1313.35,1294.7,,-1.10%
2011-04-19,1312.62,1305.99,1312.7,1303.97,,0.57%
2011-04-20,1330.36,1319.12,1332.66,1319.12,,1.35%
2011-04-21,1337.38,1333.23,1337.49,1332.83,,0.53%
2011-04-22,1337.38,1333.23,1337.49,1332.83,,0.53%
2011-04-23,1337.38,1333.23,1337.49,1332.83,,0.53%
2011-04-24,1337.38,1333.23,1337.49,1332.83,,0.53%
2011-04-25,1335.25,1337.14,1337.55,1331.47,,-0.16%
2011-04-26,1347.24,1336.75,1349.55,1336.75,,0.90%
2011-04-27,1355.66,1348.43,1357.49,1344.25,,0.62%
2011-04-28,1360.48,1353.86,1361.71,1353.6,,0.36%
2011-04-29,1363.61,1360.14,1364.56,1358.69,,0.23%
2011-04-30,1363.61,1360.14,1364.56,1358.69,,0.23%
2011-05-01,1363.61,1360.14,1364.56,1358.69,,0.23%
2011-05-02,1361.22,1365.21,1370.58,1358.59,,-0.18%
2011-05-03,1356.62,1359.76,1360.84,1349.52,,-0.34%
2011-05-04,1347.32,1355.9,1355.9,1341.5,,-0.69%
2011-05-05,1335.1,1344.16,1348.0,1329.17,,-0.91%
2011-05-06,1340.2,1340.24,1354.36,1335.58,,0.38%
2011-05-07,1340.2,1340.24,1354.36,1335.58,,0.38%
2011-05-08,1340.2,1340.24,1354.36,1335.58,,0.38%
2011-05-09,1346.29,1340.2,1349.44,1338.64,,0.45%
2011-05-10,1357.16,1348.34,1359.44,1348.34,,0.81%
2011-05-11,1342.08,1354.51,1354.51,1336.36,,-1.11%
2011-05-12,1348.65,1339.39,1351.05,1332.03,,0.49%
2011-05-13,1337.77,1348.69,1350.47,1333.36,,-0.81%
2011-05-14,1337.77,1348.69,1350.47,1333.36,,-0.81%
2011-05-15,1337.77,1348.69,1350.47,1333.36,,-0.81%
2011-05-16,1329.47,1334.77,1343.33,1327.32,,-0.62%
2011-05-17,1328.98,1326.1,1330.42,1318.51,,-0.04%
2011-05-18,1340.68,1328.54,1341.82,1326.59,,0.88%
2011-05-19,1343.6,1342.4,1346.82,1336.36,,0.22%
2011-05-20,1333.27,1342.0,1342.0,1330.67,,-0.77%
2011-05-21,1333.27,1342.0,1342.0,1330.67,,-0.77%
2011-05-22,1333.27,1342.0,1342.0,1330.67,,-0.77%
2011-05-23,1317.37,1333.07,1333.07,1312.88,,-1.19%
2011-05-24,1316.28,1317.7,1323.72,1313.87,,-0.08%
2011-05-25,1320.47,1316.36,1325.86,1311.8,,0.32%
2011-05-26,1325.69,1320.64,1328.51,1314.41,,0.40%
2011-05-27,1331.1,1325.69,1334.62,1325.69,,0.41%
2011-05-28,1331.1,1325.69,1334.62,1325.69,,0.41%
2011-05-29,1331.1,1325.69,1334.62,1325.69,,0.41%
2011-05-30,1331.1,1325.69,1334.62,1325.69,,0.41%
2011-05-31,1345.2,1331.1,1345.2,1331.1,,1.06%
2011-06-01,1314.55,1345.2,1345.2,1313.71,,-2.28%
2011-06-02,1312.94,1314.55,1318.03,1305.61,,-0.12%
2011-06-03,1300.16,1312.94,1312.94,1297.9,,-0.97%
2011-06-04,1300.16,1312.94,1312.94,1297.9,,-0.97%
2011-06-05,1300.16,1312.94,1312.94,1297.9,,-0.97%
2011-06-06,1286.17,1300.26,1300.26,1284.72,,-1.08%
2011-06-07,1284.94,1286.31,1296.22,1284.74,,-0.10%
2011-06-08,1279.56,1284.63,1287.04,1277.42,,-0.42%
2011-06-09,1289.0,1279.63,1294.54,1279.63,,0.74%
2011-06-10,1270.98,1288.6,1288.6,1268.28,,-1.40%
2011-06-11,1270.98,1288.6,1288.6,1268.28,,-1.40%
2011-06-12,1270.98,1288.6,1288.6,1268.28,,-1.40%
2011-06-13,1271.83,1271.31,1277.04,1265.64,,0.07%
2011-06-14,1287.87,1272.22,1292.5,1272.22,,1.26%
2011-06-15,1265.42,1287.87,1287.87,1261.9,,-1.74%
2011-06-16,1267.64,1265.53,1274.11,1258.07,,0.18%
2011-06-17,1271.5,1268.58,1279.82,1267.4,,0.30%
2011-06-18,1271.5,1268.58,1279.82,1267.4,,0.30%
2011-06-19,1271.5,1268.58,1279.82,1267.4,,0.30%
2011-06-20,1278.36,1271.5,1280.42,1267.56,,0.54%
2011-06-21,1295.52,1278.4,1297.62,1278.4,,1.34%
2011-06-22,1287.14,1295.48,1298.61,1286.79,,-0.65%
2011-06-23,1283.5,1286.6,1286.6,1262.87,,-0.28%
2011-06-24,1268.45,1283.04,1283.93,1267.24,,-1.17%
2011-06-25,1268.45,1283.04,1283.93,1267.24,,-1.17%
2011-06-26,1268.45,1283.04,1283.93,1267.24,,-1.17%
2011-06-27,1280.1,1268.44,1284.91,1267.53,,0.92%
2011-06-28,1296.67,1280.21,1296.8,1280.21,,1.29%
2011-06-29,1307.41,1296.85,1309.21,1296.85,,0.83%
2011-06-30,1320.64,1307.64,1321.97,1307.64,,1.01%
2011-07-01,1339.67,1320.64,1341.01,1318.18,,1.44%
2011-07-02,1339.67,1320.64,1341.01,1318.18,,1.44%
2011-07-03,1339.67,1320.64,1341.01,1318.18,,1.44%
2011-07-04,1339.67,1320.64,1341.01,1318.18,,1.44%
2011-07-05,1337.88,1339.59,1340.89,1334.3,,-0.13%
2011-07-06,1339.22,1337.56,1340.94,1330.92,,0.10%
2011-07-07,1353.22,1339.62,1356.48,1339.62,,1.05%
2011-07-08,1343.8,1352.39,1352.39,1333.71,,-0.70%
2011-07-09,1343.8,1352.39,1352.39,1333.71,,-0.70%
2011-07-10,1343.8,1352.39,1352.39,1333.71,,-0.70%
2011-07-11,1319.49,1343.31,1343.31,1316.42,,-1.81%
2011-07-12,1313.64,1319.61,1327.17,1313.33,,-0.44%
2011-07-13,1317.72,1314.45,1331.48,1314.45,,0.31%
2011-07-14,1308.87,1317.74,1326.88,1306.51,,-0.67%
2011-07-15,1316.14,1308.87,1317.7,1307.52,,0.56%
2011-07-16,1316.14,1308.87,1317.7,1307.52,,0.56%
2011-07-17,1316.14,1308.87,1317.7,1307.52,,0.56%
2011-07-18,1305.44,1315.94,1315.94,1295.92,,-0.81%
2011-07-19,1326.73,1307.07,1328.14,1307.07,,1.63%
2011-07-20,1325.84,1328.66,1330.43,1323.65,,-0.07%
2011-07-21,1343.8,1325.65,1347.0,1325.65,,1.35%
2011-07-22,1345.02,1343.8,1346.1,1336.95,,0.09%
2011-07-23,1345.02,1343.8,1346.1,1336.95,,0.09%
2011-07-24,1345.02,1343.8,1346.1,1336.95,,0.09%
2011-07-25,1337.43,1344.32,1344.32,1331.09,,-0.56%
2011-07-26,1331.94,1337.39,1338.51,1329.59,,-0.41%
2011-07-27,1304.89,1331.91,1331.91,1303.49,,-2.03%
2011-07-28,1300.67,1304.84,1316.32,1299.16,,-0.32%
2011-07-29,1292.28,1300.12,1304.16,1282.86,,-0.65%
2011-07-30,1292.28,1300.12,1304.16,1282.86,,-0.65%
2011-07-31,1292.28,1300.12,1304.16,1282.86,,-0.65%
2011-08-01,1286.94,1292.59,1307.38,1274.73,,-0.41%
2011-08-02,1254.05,1286.56,1286.56,1254.03,,-2.56%
2011-08-03,1260.34,1254.25,1261.2,1234.56,,0.50%
2011-08-04,1200.07,1260.23,1260.23,1199.54,,-4.78%
2011-08-05,1199.38,1200.28,1218.11,1168.09,,-0.06%
2011-08-06,1199.38,1200.28,1218.11,1168.09,,-0.06%
2011-08-07,1199.38,1200.28,1218.11,1168.09,,-0.06%
2011-08-08,1119.46,1198.48,1198.48,1119.28,,-6.66%
2011-08-09,1172.53,1120.23,1172.88,1101.54,,4.74%
2011-08-10,1120.76,1171.77,1171.77,1118.01,,-4.42%
2011-08-11,1172.64,1121.3,1186.29,1121.3,,4.63%
2011-08-12,1178.81,1172.87,1189.04,1170.74,,0.53%
2011-08-13,1178.81,1172.87,1189.04,1170.74,,0.53%
2011-08-14,1178.81,1172.87,1189.04,1170.74,,0.53%
2011-08-15,1204.49,1178.86,1204.49,1178.86,,2.18%
2011-08-16,1192.76,1204.22,1204.22,1180.53,,-0.97%
2011-08-17,1193.89,1192.89,1208.47,1184.36,,0.09%
2011-08-18,1140.65,1189.62,1189.62,1131.03,,-4.46%
2011-08-19,1123.53,1140.47,1154.54,1122.05,,-1.50%
2011-08-20,1123.53,1140.47,1154.54,1122.05,,-1.50%
2011-08-21,1123.53,1140.47,1154.54,1122.05,,-1.50%
2011-08-22,1123.82,1123.55,1145.49,1121.09,,0.03%
2011-08-23,1162.35,1124.36,1162.35,1122.91,,3.43%
2011-08-24,1177.6,1162.16,1178.56,1156.3,,1.31%
2011-08-25,1159.27,1176.69,1190.68,1155.47,,-1.56%
2011-08-26,1176.8,1158.85,1181.23,1135.91,,1.51%
2011-08-27,1176.8,1158.85,1181.23,1135.91,,1.51%
2011-08-28,1176.8,1158.85,1181.23,1135.91,,1.51%
2011-08-29,1210.08,1177.91,1210.28,1177.91,,2.83%
2011-08-30,1212.92,1209.76,1220.1,1195.77,,0.23%
2011-08-31,1218.89,1213.0,1230.71,1209.35,,0.49%
2011-09-01,1204.42,1219.12,1229.29,1203.85,,-1.19%
2011-09-02,1173.97,1203.9,1203.9,1170.56,,-2.53%
2011-09-03,1173.97,1203.9,1203.9,1170.56,,-2.53%
2011-09-04,1173.97,1203.9,1203.9,1170.56,,-2.53%
2011-09-05,1173.97,1203.9,1203.9,1170.56,,-2.53%
2011-09-06,1165.24,1173.97,1173.97,1140.13,,-0.74%
2011-09-07,1198.62,1165.85,1198.62,1165.85,,2.86%
2011-09-08,1185.9,1197.98,1204.4,1183.34,,-1.06%
2011-09-09,1154.23,1185.37,1185.37,1148.37,,-2.67%
2011-09-10,1154.23,1185.37,1185.37,1148.37,,-2.67%
2011-09-11,1154.23,1185.37,1185.37,1148.37,,-2.67%
2011-09-12,1162.27,1153.5,1162.52,1136.07,,0.70%
2011-09-13,1172.87,1162.59,1176.41,1157.44,,0.91%
2011-09-14,1188.68,1173.32,1202.38,1162.73,,1.35%
2011-09-15,1209.11,1189.44,1209.11,1189.44,,1.72%
2011-09-16,1216.01,1209.21,1220.06,1204.46,,0.57%
2011-09-17,1216.01,1209.21,1220.06,1204.46,,0.57%
2011-09-18,1216.01,1209.21,1220.06,1204.46,,0.57%
2011-09-19,1204.09,1214.99,1214.99,1188.36,,-0.98%
2011-09-20,1202.09,1204.5,1220.39,1201.29,,-0.17%
2011-09-21,1166.76,1203.63,1206.3,1166.21,,-2.94%
2011-09-22,1129.56,1164.55,1164.55,1114.22,,-3.19%
2011-09-23,1136.43,1128.82,1141.72,1121.36,,0.61%
2011-09-24,1136.43,1128.82,1141.72,1121.36,,0.61%
2011-09-25,1136.43,1128.82,1141.72,1121.36,,0.61%
2011-09-26,1162.95,1136.91,1164.19,1131.07,,2.33%
2011-09-27,1175.38,1163.32,1195.86,1163.32,,1.07%
2011-09-28,1151.06,1175.39,1184.71,1150.4,,-2.07%
2011-09-29,1160.4,1151.74,1175.87,1139.93,,0.81%
2011-09-30,1131.42,1159.93,1159.93,1131.34,,-2.50%
2011-10-01,1131.42,1159.93,1159.93,1131.34,,-2.50%
2011-10-02,1131.42,1159.93,1159.93,1131.34,,-2.50%
2011-10-03,1099.23,1131.21,1138.99,1098.92,,-2.85%
2011-10-04,1123.95,1097.42,1125.12,1074.77,,2.25%
2011-10-05,1144.03,1124.03,1146.07,1115.68,,1.79%
2011-10-06,1164.97,1144.11,1165.55,1134.95,,1.83%
2011-10-07,1155.46,1165.03,1171.4,1150.26,,-0.82%
2011-10-08,1155.46,1165.03,1171.4,1150.26,,-0.82%
2011-10-09,1155.46,1165.03,1171.4,1150.26,,-0.82%
2011-10-10,1194.89,1158.15,1194.91,1158.15,,3.41%
2011-10-11,1195.54,1194.6,1199.24,1187.3,,0.05%
2011-10-12,1207.25,1196.19,1220.25,1196.19,,0.98%
2011-10-13,1203.66,1206.96,1207.46,1190.58,,-0.30%
2011-10-14,1224.58,1205.65,1224.61,1205.65,,1.74%
2011-10-15,1224.58,1205.65,1224.61,1205.65,,1.74%
2011-10-16,1224.58,1205.65,1224.61,1205.65,,1.74%
2011-10-17,1200.86,1224.47,1224.47,1198.55,,-1.94%
2011-10-18,1225.38,1200.75,1233.1,1191.48,,2.04%
2011-10-19,1209.88,1223.46,1229.64,1206.31,,-1.26%
2011-10-20,1215.39,1211.1,1219.53,1197.34,,0.46%
2011-10-21,1238.25,1215.39,1239.03,1215.39,,1.88%
2011-10-22,1238.25,1215.39,1239.03,1215.39,,1.88%
2011-10-23,1238.25,1215.39,1239.03,1215.39,,1.88%
2011-10-24,1254.19,1238.72,1256.55,1238.72,,1.29%
2011-10-25,1229.05,1254.19,1254.19,1226.79,,-2.00%
2011-10-26,1242.0,1229.17,1246.28,1221.06,,1.05%
2011-10-27,1284.59,1243.97,1292.66,1243.97,,3.43%
2011-10-28,1285.09,1284.39,1287.08,1277.01,,0.04%
2011-10-29,1285.09,1284.39,1287.08,1277.01,,0.04%
2011-10-30,1285.09,1284.39,1287.08,1277.01,,0.04%
2011-10-31,1253.3,1284.96,1284.96,1253.16,,-2.47%
2011-11-01,1218.28,1251.0,1251.0,1215.42,,-2.79%
2011-11-02,1237.9,1219.62,1242.48,1219.62,,1.61%
2011-11-03,1261.15,1238.25,1263.21,1234.81,,1.88%
2011-11-04,1253.23,1260.82,1260.82,1238.92,,-0.63%
2011-11-05,1253.23,1260.82,1260.82,1238.92,,-0.63%
2011-11-06,1253.23,1260.82,1260.82,1238.92,,-0.63%
2011-11-07,1261.12,1253.21,1261.7,1240.75,,0.63%
2011-11-08,1275.92,1261.12,1277.55,1254.99,,1.17%
2011-11-09,1229.1,1275.18,1275.18,1226.64,,-3.67%
2011-11-10,1239.69,1229.59,1246.22,1227.7,,0.86%
2011-11-11,1263.85,1240.12,1266.98,1240.12,,1.95%
2011-11-12,1263.85,1240.12,1266.98,1240.12,,1.95%
2011-11-13,1263.85,1240.12,1266.98,1240.12,,1.95%
2011-11-14,1251.78,1263.85,1263.85,1246.68,,-0.96%
2011-11-15,1257.81,1251.7,1264.25,1244.34,,0.48%
2011-11-16,1236.91,1257.81,1259.61,1235.67,,-1.66%
2011-11-17,1216.13,1236.56,1237.73,1209.43,,-1.68%
2011-11-18,1215.65,1216.19,1223.51,1211.36,,-0.04%
2011-11-19,1215.65,1216.19,1223.51,1211.36,,-0.04%
2011-11-20,1215.65,1216.19,1223.51,1211.36,,-0.04%
2011-11-21,1192.98,1215.62,1215.62,1183.16,,-1.86%
2011-11-22,1188.04,1192.98,1196.81,1181.65,,-0.41%
2011-11-23,1161.79,1187.48,1187.48,1161.79,,-2.21%
2011-11-24,1161.79,1187.48,1187.48,1161.79,,-2.21%
2011-11-25,1158.67,1161.41,1172.66,1158.66,,-0.27%
2011-11-26,1158.67,1161.41,1172.66,1158.66,,-0.27%
2011-11-27,1158.67,1161.41,1172.66,1158.66,,-0.27%
2011-11-28,1192.55,1158.67,1197.35,1158.67,,2.92%
2011-11-29,1195.19,1192.56,1203.67,1191.8,,0.22%
2011-11-30,1246.96,1196.72,1247.11,1196.72,,4.33%
2011-12-01,1244.58,1246.91,1251.09,1239.73,,-0.19%
2011-12-02,1244.28,1246.03,1260.08,1243.35,,-0.02%
2011-12-03,1244.28,1246.03,1260.08,1243.35,,-0.02%
2011-12-04,1244.28,1246.03,1260.08,1243.35,,-0.02%
2011-12-05,1257.08,1244.33,1266.73,1244.33,,1.03%
2011-12-06,1258.47,1257.19,1266.03,1253.03,,0.11%
2011-12-07,1261.01,1258.14,1267.06,1244.8,,0.20%
2011-12-08,1234.35,1260.87,1260.87,1231.47,,-2.11%
2011-12-09,1255.19,1234.48,1258.25,1234.48,,1.69%
2011-12-10,1255.19,1234.48,1258.25,1234.48,,1.69%
2011-12-11,1255.19,1234.48,1258.25,1234.48,,1.69%
2011-12-12,1236.47,1255.05,1255.05,1227.25,,-1.49%
2011-12-13,1225.73,1236.83,1249.86,1219.43,,-0.87%
2011-12-14,1211.82,1225.73,1225.73,1209.47,,-1.13%
2011-12-15,1215.75,1212.12,1225.6,1212.12,,0.32%
2011-12-16,1219.66,1216.09,1231.04,1215.2,,0.32%
2011-12-17,1219.66,1216.09,1231.04,1215.2,,0.32%
2011-12-18,1219.66,1216.09,1231.04,1215.2,,0.32%
2011-12-19,1205.35,1219.74,1224.57,1202.37,,-1.17%
2011-12-20,1241.3,1205.72,1242.82,1205.72,,2.98%
2011-12-21,1243.72,1241.25,1245.09,1229.51,,0.19%
2011-12-22,1254.0,1243.72,1255.22,1243.72,,0.83%
2011-12-23,1265.33,1254.0,1265.42,1254.0,,0.90%
2011-12-24,1265.33,1254.0,1265.42,1254.0,,0.90%
2011-12-25,1265.33,1254.0,1265.42,1254.0,,0.90%
2011-12-26,1265.33,1254.0,1265.42,1254.0,,0.90%
2011-12-27,1265.43,1265.02,1269.37,1262.3,,0.01%
2011-12-28,1249.64,1265.38,1265.85,1248.64,,-1.25%
2011-12-29,1263.02,1249.75,1263.54,1249.75,,1.07%
2011-12-30,1257.6,1262.82,1264.12,1257.46,,-0.43%
2011-12-31,1257.6,1262.82,1264.12,1257.46,,-0.43%
2012-01-01,1257.6,1262.82,1264.12,1257.46,,-0.43%
2012-01-02,1257.6,1262.82,1264.12,1257.46,,-0.43%
2012-01-03,1277.06,1258.86,1284.62,1258.86,,1.55%
2012-01-04,1277.3,1277.03,1278.73,1268.1,,0.02%
2012-01-05,1281.06,1277.3,1283.05,1265.26,,0.29%
2012-01-06,1277.81,1280.93,1281.84,1273.34,,-0.25%
2012-01-07,1277.81,1280.93,1281.84,1273.34,,-0.25%
2012-01-08,1277.81,1280.93,1281.84,1273.34,,-0.25%
2012-01-09,1280.7,1277.83,1281.99,1274.55,,0.23%
2012-01-10,1292.08,1280.77,1296.46,1280.77,,0.89%
2012-01-11,1292.48,1292.02,1293.8,1285.41,,0.03%
2012-01-12,1295.5,1292.48,1296.82,1285.77,,0.23%
2012-01-13,1289.09,1294.82,1294.82,1277.58,,-0.49%
2012-01-14,1289.09,1294.82,1294.82,1277.58,,-0.49%
2012-01-15,1289.09,1294.82,1294.82,1277.58,,-0.49%
2012-01-16,1289.09,1294.82,1294.82,1277.58,,-0.49%
2012-01-17,1293.67,1290.22,1303.0,1290.22,,0.36%
2012-01-18,1308.04,1293.65,1308.11,1290.99,,1.11%
2012-01-19,1314.5,1308.07,1315.49,1308.07,,0.49%
2012-01-20,1315.38,1314.49,1315.38,1309.17,,0.07%
2012-01-21,1315.38,1314.49,1315.38,1309.17,,0.07%
2012-01-22,1315.38,1314.49,1315.38,1309.17,,0.07%
2012-01-23,1316.0,1315.29,1322.28,1309.89,,0.05%
2012-01-24,1314.65,1315.96,1315.96,1306.06,,-0.10%
2012-01-25,1326.05,1314.4,1328.3,1307.65,,0.87%
2012-01-26,1318.43,1326.28,1333.47,1313.6,,-0.57%
2012-01-27,1316.33,1318.25,1320.06,1311.72,,-0.16%
2012-01-28,1316.33,1318.25,1320.06,1311.72,,-0.16%
2012-01-29,1316.33,1318.25,1320.06,1311.72,,-0.16%
2012-01-30,1313.01,1316.16,1316.16,1300.49,,-0.25%
2012-01-31,1312.41,1313.53,1321.41,1306.69,,-0.05%
2012-02-01,1324.09,1312.45,1330.52,1312.45,,0.89%
2012-02-02,1325.54,1324.24,1329.19,1321.57,,0.11%
2012-02-03,1344.9,1326.21,1345.34,1326.21,,1.46%
2012-02-04,1344.9,1326.21,1345.34,1326.21,,1.46%
2012-02-05,1344.9,1326.21,1345.34,1326.21,,1.46%
2012-02-06,1344.33,1344.32,1344.36,1337.52,,-0.04%
2012-02-07,1347.05,1344.33,1349.24,1335.92,,0.20%
2012-02-08,1349.96,1347.04,1351.0,1341.95,,0.22%
2012-02-09,1351.95,1349.97,1354.32,1344.63,,0.15%
2012-02-10,1342.64,1351.21,1351.21,1337.35,,-0.69%
2012-02-11,1342.64,1351.21,1351.21,1337.35,,-0.69%
2012-02-12,1342.64,1351.21,1351.21,1337.35,,-0.69%
2012-02-13,1351.77,1343.06,1353.35,1343.06,,0.68%
2012-02-14,1350.5,1351.3,1351.3,1340.83,,-0.09%
2012-02-15,1343.23,1350.52,1355.87,1340.8,,-0.54%
2012-02-16,1358.04,1342.61,1359.02,1341.22,,1.10%
2012-02-17,1361.23,1358.06,1363.4,1357.24,,0.23%
2012-02-18,1361.23,1358.06,1363.4,1357.24,,0.23%
2012-02-19,1361.23,1358.06,1363.4,1357.24,,0.23%
2012-02-20,1361.23,1358.06,1363.4,1357.24,,0.23%
2012-02-21,1362.21,1361.22,1367.76,1358.11,,0.07%
2012-02-22,1357.66,1362.11,1362.7,1355.53,,-0.33%
2012-02-23,1363.46,1357.53,1364.24,1352.28,,0.43%
2012-02-24,1365.74,1363.46,1368.92,1363.46,,0.17%
2012-02-25,1365.74,1363.46,1368.92,1363.46,,0.17%
2012-02-26,1365.74,1363.46,1368.92,1363.46,,0.17%
2012-02-27,1367.59,1365.2,1371.94,1354.92,,0.14%
2012-02-28,1372.18,1367.56,1373.09,1365.97,,0.34%
2012-02-29,1365.68,1372.2,1378.04,1363.81,,-0.47%
2012-03-01,1374.09,1365.9,1376.17,1365.9,,0.62%
2012-03-02,1369.63,1374.09,1374.53,1366.42,,-0.32%
2012-03-03,1369.63,1374.09,1374.53,1366.42,,-0.32%
2012-03-04,1369.63,1374.09,1374.53,1366.42,,-0.32%
2012-03-05,1364.33,1369.59,1369.59,1359.13,,-0.39%
2012-03-06,1343.36,1363.63,1363.63,1340.03,,-1.54%
2012-03-07,1352.63,1343.39,1354.85,1343.39,,0.69%
2012-03-08,1365.91,1352.65,1368.72,1352.65,,0.98%
2012-03-09,1370.87,1365.97,1374.76,1365.97,,0.36%
2012-03-10,1370.87,1365.97,1374.76,1365.97,,0.36%
2012-03-11,1370.87,1365.97,1374.76,1365.97,,0.36%
2012-03-12,1371.09,1370.78,1373.04,1366.69,,0.02%
2012-03-13,1395.95,1371.92,1396.13,1371.92,,1.81%
2012-03-14,1394.28,1395.95,1399.42,1389.97,,-0.12%
2012-03-15,1402.6,1394.17,1402.63,1392.78,,0.60%
2012-03-16,1404.17,1402.55,1405.88,1401.47,,0.11%
2012-03-17,1404.17,1402.55,1405.88,1401.47,,0.11%
2012-03-18,1404.17,1402.55,1405.88,1401.47,,0.11%
