,begin_date,end_date,window_size,forecast_days,forecast_precision
156,2010-06-09,2010-10-07,200,90,1.6414980869487577
157,2010-06-10,2010-10-08,200,90,1.7740849793778966
158,2010-06-11,2010-10-09,200,90,1.8912651757322427
159,2010-06-12,2010-10-10,200,90,1.5480614895186913
160,2010-06-13,2010-10-11,200,90,1.6880461313424404
161,2010-06-14,2010-10-12,200,90,1.6098101225217438
162,2010-06-15,2010-10-13,200,90,1.8497619252757938
163,2010-06-16,2010-10-14,200,90,1.3502321977535503
164,2010-06-17,2010-10-15,200,90,1.653945777634906
165,2010-06-18,2010-10-16,200,90,2.265055807887342
166,2010-06-19,2010-10-17,200,90,1.6302852727426427
167,2010-06-20,2010-10-18,200,90,1.3324240492818644
168,2010-06-21,2010-10-19,200,90,1.2785941291754688
169,2010-06-22,2010-10-20,200,90,1.7750376172875812
170,2010-06-23,2010-10-21,200,90,1.7461300226968655
171,2010-06-24,2010-10-22,200,90,2.2950956723529874
172,2010-06-25,2010-10-23,200,90,2.265419637991223
173,2010-06-26,2010-10-24,200,90,1.9963393091325776
174,2010-06-27,2010-10-25,200,90,1.7749162133708347
175,2010-06-28,2010-10-26,200,90,2.1779779102893193
176,2010-06-29,2010-10-27,200,90,2.169914270863274
177,2010-06-30,2010-10-28,200,90,1.3829342184412368
178,2010-07-01,2010-10-29,200,90,2.6491198302195587
179,2010-07-02,2010-10-30,200,90,1.9033034880852533
180,2010-07-03,2010-10-31,200,90,1.7890277608987424
181,2010-07-04,2010-11-01,200,90,2.507670584044187
182,2010-07-05,2010-11-02,200,90,2.037851015839089
183,2010-07-06,2010-11-03,200,90,1.606188066883141
184,2010-07-07,2010-11-04,200,90,1.4678611903157202
185,2010-07-08,2010-11-05,200,90,1.588333108502737
186,2010-07-09,2010-11-06,200,90,1.6124836479722262
187,2010-07-10,2010-11-07,200,90,1.4969988556131577
188,2010-07-11,2010-11-08,200,90,1.6085861235139531
189,2010-07-12,2010-11-09,200,90,1.8875771025450228
190,2010-07-13,2010-11-10,200,90,1.523273904480463
191,2010-07-14,2010-11-11,200,90,1.6928763889627236
192,2010-07-15,2010-11-12,200,90,1.7813249796059072
193,2010-07-16,2010-11-13,200,90,1.4110183125470193
194,2010-07-17,2010-11-14,200,90,1.2275628211495204
195,2010-07-18,2010-11-15,200,90,1.3885256791490355
196,2010-07-19,2010-11-16,200,90,1.261146072403332
197,2010-07-20,2010-11-17,200,90,1.2999483635025848
198,2010-07-21,2010-11-18,200,90,1.4527345681638208
199,2010-07-22,2010-11-19,200,90,1.3373824115744506
200,2010-07-23,2010-11-20,200,90,1.168319430928339
201,2010-07-24,2010-11-21,200,90,1.488176330680967
202,2010-07-25,2010-11-22,200,90,1.2373568609117165
203,2010-07-26,2010-11-23,200,90,1.3129384894295042
204,2010-07-27,2010-11-24,200,90,1.0586959533685714
205,2010-07-28,2010-11-25,200,90,1.017529945090523
206,2010-07-29,2010-11-26,200,90,1.1155045019482637
207,2010-07-30,2010-11-27,200,90,1.033998784969562
208,2010-07-31,2010-11-28,200,90,1.0859081107472934
209,2010-08-01,2010-11-29,200,90,1.10486353228845
210,2010-08-02,2010-11-30,200,90,1.0362589150034145
211,2010-08-03,2010-12-01,200,90,1.0144299767849685
212,2010-08-04,2010-12-02,200,90,0.9409713603849675
213,2010-08-05,2010-12-03,200,90,0.9557206074492468
214,2010-08-06,2010-12-04,200,90,0.9614520311990563
215,2010-08-07,2010-12-05,200,90,0.9486547147207656
216,2010-08-08,2010-12-06,200,90,0.9446428521720035
217,2010-08-09,2010-12-07,200,90,1.0395413828336098
218,2010-08-10,2010-12-08,200,90,0.9944921573131811
219,2010-08-11,2010-12-09,200,90,0.9204932390149223
220,2010-08-12,2010-12-10,200,90,0.9982543633319892
221,2010-08-13,2010-12-11,200,90,0.8890789773378049
222,2010-08-14,2010-12-12,200,90,0.9764283988862522
223,2010-08-15,2010-12-13,200,90,1.0022080496854913
224,2010-08-16,2010-12-14,200,90,0.9739499924371584
225,2010-08-17,2010-12-15,200,90,0.9796950608845999
226,2010-08-18,2010-12-16,200,90,0.9825985704244379
227,2010-08-19,2010-12-17,200,90,0.9992718939039347
228,2010-08-20,2010-12-18,200,90,1.0119444987603428
229,2010-08-21,2010-12-19,200,90,1.1749276844673884
230,2010-08-22,2010-12-20,200,90,1.2128119921091713
231,2010-08-23,2010-12-21,200,90,1.3857143559459435
232,2010-08-24,2010-12-22,200,90,1.4169681513862546
233,2010-08-25,2010-12-23,200,90,1.4901209181274417
234,2010-08-26,2010-12-24,200,90,1.51464434492868
235,2010-08-27,2010-12-25,200,90,1.3216809877431743
236,2010-08-28,2010-12-26,200,90,1.253509875209436
237,2010-08-29,2010-12-27,200,90,1.2586058862868563
238,2010-08-30,2010-12-28,200,90,1.2520934516546058
239,2010-08-31,2010-12-29,200,90,1.174734405644782
240,2010-09-01,2010-12-30,200,90,1.1264782148998032
241,2010-09-02,2010-12-31,200,90,1.033079173112233
242,2010-09-03,2011-01-01,200,90,1.2371775647586205
243,2010-09-04,2011-01-02,200,90,1.0874383030935213
244,2010-09-05,2011-01-03,200,90,0.9976726329082866
245,2010-09-06,2011-01-04,200,90,0.8408088495763767
246,2010-09-07,2011-01-05,200,90,0.8082007594318845
247,2010-09-08,2011-01-06,200,90,0.8078620611803514
248,2010-09-09,2011-01-07,200,90,0.8231850262452726
249,2010-09-10,2011-01-08,200,90,0.880824852590104
250,2010-09-11,2011-01-09,200,90,0.9520919843309487
251,2010-09-12,2011-01-10,200,90,0.967618000879226
252,2010-09-13,2011-01-11,200,90,1.0723544220992052
253,2010-09-14,2011-01-12,200,90,1.0023499424071167
254,2010-09-15,2011-01-13,200,90,1.0585424336706224
255,2010-09-16,2011-01-14,200,90,0.9833628206984176
256,2010-09-17,2011-01-15,200,90,1.0834598949572658
257,2010-09-18,2011-01-16,200,90,0.9934990656011266
258,2010-09-19,2011-01-17,200,90,1.0015858687866572
259,2010-09-20,2011-01-18,200,90,1.0716239998411758
260,2010-09-21,2011-01-19,200,90,1.1237692875123506
261,2010-09-22,2011-01-20,200,90,1.0152244618015045
262,2010-09-23,2011-01-21,200,90,1.0736698881324396
263,2010-09-24,2011-01-22,200,90,1.0286274406972666
264,2010-09-25,2011-01-23,200,90,1.077345460694016
265,2010-09-26,2011-01-24,200,90,1.0606508252154074
266,2010-09-27,2011-01-25,200,90,1.1228763353752775
267,2010-09-28,2011-01-26,200,90,1.1379870313567007
