,begin_date,end_date,window_size,forecast_days,forecast_precision
132,2010-05-16,2010-09-13,200,90,0.8198800358177345
133,2010-05-17,2010-09-14,200,90,0.8491394854066974
134,2010-05-18,2010-09-15,200,90,0.8449045647589993
135,2010-05-19,2010-09-16,200,90,0.9431016828983736
136,2010-05-20,2010-09-17,200,90,0.9718568860850448
137,2010-05-21,2010-09-18,200,90,0.945331296914013
138,2010-05-22,2010-09-19,200,90,0.9824585286827145
139,2010-05-23,2010-09-20,200,90,1.02379043695704
140,2010-05-24,2010-09-21,200,90,1.0482946320446058
141,2010-05-25,2010-09-22,200,90,1.0587239681911518
142,2010-05-26,2010-09-23,200,90,1.0455335987198833
143,2010-05-27,2010-09-24,200,90,1.0500979161800843
144,2010-05-28,2010-09-25,200,90,1.0676121177868907
145,2010-05-29,2010-09-26,200,90,1.0626152850516282
146,2010-05-30,2010-09-27,200,90,1.0868968925673437
147,2010-05-31,2010-09-28,200,90,1.103699693511783
148,2010-06-01,2010-09-29,200,90,1.1070546326503783
149,2010-06-02,2010-09-30,200,90,1.1223327316058895
150,2010-06-03,2010-10-01,200,90,1.142160716916263
151,2010-06-04,2010-10-02,200,90,1.1250496007379744
152,2010-06-05,2010-10-03,200,90,1.1543044426125542
153,2010-06-06,2010-10-04,200,90,1.128058873657366
154,2010-06-07,2010-10-05,200,90,1.1968430700177588
155,2010-06-08,2010-10-06,200,90,1.1567519124878385
156,2010-06-09,2010-10-07,200,90,1.191410461753679
157,2010-06-10,2010-10-08,200,90,1.1597031391082284
158,2010-06-11,2010-10-09,200,90,1.175115355401115
159,2010-06-12,2010-10-10,200,90,1.1939211811418184
160,2010-06-13,2010-10-11,200,90,1.1480114251547016
161,2010-06-14,2010-10-12,200,90,1.1495126997575738
162,2010-06-15,2010-10-13,200,90,1.153297018501912
163,2010-06-16,2010-10-14,200,90,1.1575386150382279
164,2010-06-17,2010-10-15,200,90,1.1757904178695056
165,2010-06-18,2010-10-16,200,90,1.1964638257678257
166,2010-06-19,2010-10-17,200,90,1.1792662628008286
167,2010-06-20,2010-10-18,200,90,1.2231605232050629
168,2010-06-21,2010-10-19,200,90,1.2461825615285067
169,2010-06-22,2010-10-20,200,90,1.2225202237740451
170,2010-06-23,2010-10-21,200,90,1.1987825286004445
171,2010-06-24,2010-10-22,200,90,1.1756180065268576
172,2010-06-25,2010-10-23,200,90,1.180295399662649
173,2010-06-26,2010-10-24,200,90,1.2080722347021382
174,2010-06-27,2010-10-25,200,90,1.255483221837935
175,2010-06-28,2010-10-26,200,90,1.2226752809308363
176,2010-06-29,2010-10-27,200,90,1.2068070531187534
177,2010-06-30,2010-10-28,200,90,1.2315541625700452
178,2010-07-01,2010-10-29,200,90,1.1693604040657575
179,2010-07-02,2010-10-30,200,90,1.1808402583580777
180,2010-07-03,2010-10-31,200,90,1.2174877547301104
181,2010-07-04,2010-11-01,200,90,1.1873508889004227
182,2010-07-05,2010-11-02,200,90,1.2101343662241695
183,2010-07-06,2010-11-03,200,90,1.2316497869170924
184,2010-07-07,2010-11-04,200,90,1.3276246868150987
185,2010-07-08,2010-11-05,200,90,1.2967159828045411
186,2010-07-09,2010-11-06,200,90,1.3042851125130768
187,2010-07-10,2010-11-07,200,90,1.2967868626492423
188,2010-07-11,2010-11-08,200,90,1.3971928992722786
189,2010-07-12,2010-11-09,200,90,1.3085144636138348
190,2010-07-13,2010-11-10,200,90,1.4002930022813231
191,2010-07-14,2010-11-11,200,90,1.2650507605291006
192,2010-07-15,2010-11-12,200,90,1.30433975837583
193,2010-07-16,2010-11-13,200,90,1.269444897688747
194,2010-07-17,2010-11-14,200,90,1.339683271002143
195,2010-07-18,2010-11-15,200,90,1.2776701138486182
196,2010-07-19,2010-11-16,200,90,1.2887892454346201
197,2010-07-20,2010-11-17,200,90,1.2814262975510837
198,2010-07-21,2010-11-18,200,90,1.2776269262549094
199,2010-07-22,2010-11-19,200,90,1.279384745359245
200,2010-07-23,2010-11-20,200,90,1.303981408993447
201,2010-07-24,2010-11-21,200,90,1.3038100726277497
202,2010-07-25,2010-11-22,200,90,1.3259255361709519
203,2010-07-26,2010-11-23,200,90,1.279986544834745
204,2010-07-27,2010-11-24,200,90,1.277924788179409
205,2010-07-28,2010-11-25,200,90,1.3033261705595587
206,2010-07-29,2010-11-26,200,90,1.3245557414388422
207,2010-07-30,2010-11-27,200,90,1.2654146067489238
208,2010-07-31,2010-11-28,200,90,1.2663733752113224
209,2010-08-01,2010-11-29,200,90,1.2334985330893182
210,2010-08-02,2010-11-30,200,90,1.2788897632888339
211,2010-08-03,2010-12-01,200,90,1.2656376818640387
212,2010-08-04,2010-12-02,200,90,1.2334836284680346
213,2010-08-05,2010-12-03,200,90,1.2680430176447317
214,2010-08-06,2010-12-04,200,90,1.2350011521867332
215,2010-08-07,2010-12-05,200,90,1.2371330945873071
216,2010-08-08,2010-12-06,200,90,1.243571778720586
217,2010-08-09,2010-12-07,200,90,1.2637143639142838
218,2010-08-10,2010-12-08,200,90,1.2454720283159633
219,2010-08-11,2010-12-09,200,90,1.2512567243207717
220,2010-08-12,2010-12-10,200,90,1.2901972799934625
221,2010-08-13,2010-12-11,200,90,1.2821419552847968
222,2010-08-14,2010-12-12,200,90,1.3357333777895921
223,2010-08-15,2010-12-13,200,90,1.3954654766507677
224,2010-08-16,2010-12-14,200,90,1.3209363920584707
225,2010-08-17,2010-12-15,200,90,1.3904323796552236
226,2010-08-18,2010-12-16,200,90,1.3683312239024845
227,2010-08-19,2010-12-17,200,90,1.3240991529414115
228,2010-08-20,2010-12-18,200,90,1.366600759949381
229,2010-08-21,2010-12-19,200,90,1.2928860897717263
230,2010-08-22,2010-12-20,200,90,1.2537012323744376
231,2010-08-23,2010-12-21,200,90,1.2907516474816232
232,2010-08-24,2010-12-22,200,90,1.2324501226712672
233,2010-08-25,2010-12-23,200,90,1.287272937410785
234,2010-08-26,2010-12-24,200,90,1.2466169505955995
235,2010-08-27,2010-12-25,200,90,1.2540825791494086
236,2010-08-28,2010-12-26,200,90,1.274631524097195
237,2010-08-29,2010-12-27,200,90,1.2304687154348788
238,2010-08-30,2010-12-28,200,90,1.1473314498580718
239,2010-08-31,2010-12-29,200,90,1.1695205660919987
240,2010-09-01,2010-12-30,200,90,1.1711065935552154
241,2010-09-02,2010-12-31,200,90,1.1586520550403796
242,2010-09-03,2011-01-01,200,90,1.1480182077917858
243,2010-09-04,2011-01-02,200,90,1.162076762098307
244,2010-09-05,2011-01-03,200,90,1.1629681852666989
245,2010-09-06,2011-01-04,200,90,1.1411465949410924
246,2010-09-07,2011-01-05,200,90,1.125416910810865
247,2010-09-08,2011-01-06,200,90,1.1951734345127862
248,2010-09-09,2011-01-07,200,90,1.226764228323489
249,2010-09-10,2011-01-08,200,90,1.2619781171101083
250,2010-09-11,2011-01-09,200,90,1.3072152607199847
251,2010-09-12,2011-01-10,200,90,1.3466073408453574
252,2010-09-13,2011-01-11,200,90,1.2844590919291847
253,2010-09-14,2011-01-12,200,90,1.4255215157879724
254,2010-09-15,2011-01-13,200,90,1.3746834463966005
255,2010-09-16,2011-01-14,200,90,1.3914562141845719
256,2010-09-17,2011-01-15,200,90,1.4086872659270795
257,2010-09-18,2011-01-16,200,90,1.4257774417642641
258,2010-09-19,2011-01-17,200,90,1.4413337925224283
259,2010-09-20,2011-01-18,200,90,1.4169030873754958
260,2010-09-21,2011-01-19,200,90,1.3879614875635111
261,2010-09-22,2011-01-20,200,90,1.4149963123715572
262,2010-09-23,2011-01-21,200,90,1.4732896327836869
263,2010-09-24,2011-01-22,200,90,1.499010663766812
264,2010-09-25,2011-01-23,200,90,1.4338609535718259
265,2010-09-26,2011-01-24,200,90,1.448500450790883
266,2010-09-27,2011-01-25,200,90,1.4802950783209632
267,2010-09-28,2011-01-26,200,90,1.56578655787791
268,2010-09-29,2011-01-27,200,90,1.5773950157565342
269,2010-09-30,2011-01-28,200,90,1.5785531423799297
270,2010-10-01,2011-01-29,200,90,1.4811848606738014
271,2010-10-02,2011-01-30,200,90,1.4852135916166778
272,2010-10-03,2011-01-31,200,90,1.49195537282384
273,2010-10-04,2011-02-01,200,90,1.4360063066536068
274,2010-10-05,2011-02-02,200,90,1.4934991947269134
275,2010-10-06,2011-02-03,200,90,1.5434549113984901
276,2010-10-07,2011-02-04,200,90,1.5566106397963564
277,2010-10-08,2011-02-05,200,90,1.6036979504065572
278,2010-10-09,2011-02-06,200,90,1.593053133502792
279,2010-10-10,2011-02-07,200,90,1.7095450937974659
280,2010-10-11,2011-02-08,200,90,1.7112511305960345
281,2010-10-12,2011-02-09,200,90,1.7602030400929285
282,2010-10-13,2011-02-10,200,90,1.8248148769831696
283,2010-10-14,2011-02-11,200,90,2.003154918776692
284,2010-10-15,2011-02-12,200,90,1.9376524835554083
285,2010-10-16,2011-02-13,200,90,2.163020388212457
286,2010-10-17,2011-02-14,200,90,2.2429523834718683
287,2010-10-18,2011-02-15,200,90,2.420380048872131
288,2010-10-19,2011-02-16,200,90,2.440813168179464
289,2010-10-20,2011-02-17,200,90,2.250147689456824
290,2010-10-21,2011-02-18,200,90,2.4118654549941656
291,2010-10-22,2011-02-19,200,90,2.24082114520217
292,2010-10-23,2011-02-20,200,90,2.476438539922181
293,2010-10-24,2011-02-21,200,90,2.3625775169430256
294,2010-10-25,2011-02-22,200,90,2.5420938890801117
295,2010-10-26,2011-02-23,200,90,2.4588254835926673
296,2010-10-27,2011-02-24,200,90,2.5150433139440986
297,2010-10-28,2011-02-25,200,90,2.588702110341148
298,2010-10-29,2011-02-26,200,90,2.6108482512767335
299,2010-10-30,2011-02-27,200,90,2.6289636876636218
300,2010-10-31,2011-02-28,200,90,2.6383888059978946
301,2010-11-01,2011-03-01,200,90,2.6608227639243704
302,2010-11-02,2011-03-02,200,90,2.677799896400327
303,2010-11-03,2011-03-03,200,90,2.611051416996398
304,2010-11-04,2011-03-04,200,90,2.8475844850349055
305,2010-11-05,2011-03-05,200,90,2.7846871869052814
306,2010-11-06,2011-03-06,200,90,3.0063411824710955
307,2010-11-07,2011-03-07,200,90,2.9484309366316146
308,2010-11-08,2011-03-08,200,90,3.0466695933781347
309,2010-11-09,2011-03-09,200,90,2.9385337843423547
310,2010-11-10,2011-03-10,200,90,3.0272187779884354
311,2010-11-11,2011-03-11,200,90,2.9220939524849743
312,2010-11-12,2011-03-12,200,90,2.8628519129079155
313,2010-11-13,2011-03-13,200,90,3.0421967351512404
314,2010-11-14,2011-03-14,200,90,2.750740298068197
315,2010-11-15,2011-03-15,200,90,3.0230843752945367
316,2010-11-16,2011-03-16,200,90,2.8922480727339464
317,2010-11-17,2011-03-17,200,90,2.931233289674594
318,2010-11-18,2011-03-18,200,90,2.9266777821284298
319,2010-11-19,2011-03-19,200,90,2.9220890586767614
320,2010-11-20,2011-03-20,200,90,2.837154201658639
321,2010-11-21,2011-03-21,200,90,2.8163424077884
322,2010-11-22,2011-03-22,200,90,2.780771766357279
323,2010-11-23,2011-03-23,200,90,2.8777040184400438
324,2010-11-24,2011-03-24,200,90,2.8910162968978668
325,2010-11-25,2011-03-25,200,90,2.8635324544601457
326,2010-11-26,2011-03-26,200,90,2.9365735592093034
327,2010-11-27,2011-03-27,200,90,3.01384234696665
328,2010-11-28,2011-03-28,200,90,3.0883485323764597
329,2010-11-29,2011-03-29,200,90,2.949142077181142
330,2010-11-30,2011-03-30,200,90,3.0104038396419126
331,2010-12-01,2011-03-31,200,90,2.9683769124534107
332,2010-12-02,2011-04-01,200,90,3.1534766307404785
333,2010-12-03,2011-04-02,200,90,3.2691736570239476
334,2010-12-04,2011-04-03,200,90,3.1114932231734347
335,2010-12-05,2011-04-04,200,90,3.002047269482357
336,2010-12-06,2011-04-05,200,90,2.995800001262922
337,2010-12-07,2011-04-06,200,90,3.2097201419587154
338,2010-12-08,2011-04-07,200,90,3.1701863264085546
339,2010-12-09,2011-04-08,200,90,2.994641599157008
340,2010-12-10,2011-04-09,200,90,2.955658889189369
341,2010-12-11,2011-04-10,200,90,2.873272814387123
342,2010-12-12,2011-04-11,200,90,2.9430186069905346
343,2010-12-13,2011-04-12,200,90,2.870082241682803
344,2010-12-14,2011-04-13,200,90,2.791642228938129
345,2010-12-15,2011-04-14,200,90,3.0234116520670904
346,2010-12-16,2011-04-15,200,90,2.6921741349849935
347,2010-12-17,2011-04-16,200,90,2.952406039399543
348,2010-12-18,2011-04-17,200,90,3.14449370187131
349,2010-12-19,2011-04-18,200,90,3.210611444657137
350,2010-12-20,2011-04-19,200,90,3.1544393704158074
351,2010-12-21,2011-04-20,200,90,3.3607956873728924
352,2010-12-22,2011-04-21,200,90,3.6085763097269807
353,2010-12-23,2011-04-22,200,90,3.950122428932175
354,2010-12-24,2011-04-23,200,90,3.323749088303778
355,2010-12-25,2011-04-24,200,90,3.632162605111872
356,2010-12-26,2011-04-25,200,90,3.585666102587893
357,2010-12-27,2011-04-26,200,90,3.516841981076003
358,2010-12-28,2011-04-27,200,90,3.9389994168408924
359,2010-12-29,2011-04-28,200,90,3.5675644007706877
360,2010-12-30,2011-04-29,200,90,3.626976431946573
361,2010-12-31,2011-04-30,200,90,3.246260855299738
362,2011-01-01,2011-05-01,200,90,3.898344421913699
363,2011-01-02,2011-05-02,200,90,4.367179423982904
364,2011-01-03,2011-05-03,200,90,3.6090547644635604
365,2011-01-04,2011-05-04,200,90,3.6676246541181747
366,2011-01-05,2011-05-05,200,90,3.861874420030838
367,2011-01-06,2011-05-06,200,90,4.131673848831858
368,2011-01-07,2011-05-07,200,90,3.4536579234298057
369,2011-01-08,2011-05-08,200,90,3.635000093255703
370,2011-01-09,2011-05-09,200,90,3.489334446745551
371,2011-01-10,2011-05-10,200,90,3.6990618420084047
372,2011-01-11,2011-05-11,200,90,3.4301273481572303
373,2011-01-12,2011-05-12,200,90,3.8224852311069673
374,2011-01-13,2011-05-13,200,90,3.615627426180334
375,2011-01-14,2011-05-14,200,90,3.346836201019939
376,2011-01-15,2011-05-15,200,90,3.26127742557616
377,2011-01-16,2011-05-16,200,90,3.2455596838552405
378,2011-01-17,2011-05-17,200,90,3.1906202514630384
379,2011-01-18,2011-05-18,200,90,3.3783804736132312
380,2011-01-19,2011-05-19,200,90,3.569824277022064
381,2011-01-20,2011-05-20,200,90,3.2265544079158204
382,2011-01-21,2011-05-21,200,90,3.204250571603295
383,2011-01-22,2011-05-22,200,90,3.5323456968231266
384,2011-01-23,2011-05-23,200,90,3.2974266908760734
385,2011-01-24,2011-05-24,200,90,3.0739259539134434
386,2011-01-25,2011-05-25,200,90,3.1483985693152117
387,2011-01-26,2011-05-26,200,90,3.2661158591311783
388,2011-01-27,2011-05-27,200,90,3.4178362244358924
389,2011-01-28,2011-05-28,200,90,3.416811027774514
390,2011-01-29,2011-05-29,200,90,3.2395445212093743
391,2011-01-30,2011-05-30,200,90,2.9762504242420738
392,2011-01-31,2011-05-31,200,90,3.409829578212007
393,2011-02-01,2011-06-01,200,90,3.120389759861391
394,2011-02-02,2011-06-02,200,90,3.0322889335007894
395,2011-02-03,2011-06-03,200,90,3.1208466041114673
396,2011-02-04,2011-06-04,200,90,3.2592664276126446
397,2011-02-05,2011-06-05,200,90,2.961220448795658
398,2011-02-06,2011-06-06,200,90,4.35049196606041
399,2011-02-07,2011-06-07,200,90,3.2590594025433166
400,2011-02-08,2011-06-08,200,90,2.9671346729264436
401,2011-02-09,2011-06-09,200,90,3.1275971349077483
402,2011-02-10,2011-06-10,200,90,3.1894453026684277
403,2011-02-11,2011-06-11,200,90,3.5150525519510203
404,2011-02-12,2011-06-12,200,90,3.4838978874216813
405,2011-02-13,2011-06-13,200,90,3.5562349545876684
406,2011-02-14,2011-06-14,200,90,3.4938389857343686
407,2011-02-15,2011-06-15,200,90,3.5887956045901817
408,2011-02-16,2011-06-16,200,90,3.5900128426707534
409,2011-02-17,2011-06-17,200,90,3.8345809491603373
410,2011-02-18,2011-06-18,200,90,3.4954563927791398
411,2011-02-19,2011-06-19,200,90,3.733482593365186
412,2011-02-20,2011-06-20,200,90,3.8524653571792102
413,2011-02-21,2011-06-21,200,90,3.833308741729478
414,2011-02-22,2011-06-22,200,90,3.7626095895474747
415,2011-02-23,2011-06-23,200,90,3.4801678170700905
416,2011-02-24,2011-06-24,200,90,3.4992888300753173
417,2011-02-25,2011-06-25,200,90,3.4713296663817794
418,2011-02-26,2011-06-26,200,90,3.348667721272378
419,2011-02-27,2011-06-27,200,90,3.3728433448059354
420,2011-02-28,2011-06-28,200,90,3.183916853981287
421,2011-03-01,2011-06-29,200,90,3.170351738265961
422,2011-03-02,2011-06-30,200,90,2.927562026633744
423,2011-03-03,2011-07-01,200,90,3.062156724683233
424,2011-03-04,2011-07-02,200,90,3.0078956657830065
425,2011-03-05,2011-07-03,200,90,2.9563107493438627
426,2011-03-06,2011-07-04,200,90,2.8887026665256417
427,2011-03-07,2011-07-05,200,90,2.8840994505932516
428,2011-03-08,2011-07-06,200,90,2.906005496667769
429,2011-03-09,2011-07-07,200,90,2.849210753578766
430,2011-03-10,2011-07-08,200,90,2.7364164536196234
431,2011-03-11,2011-07-09,200,90,2.81576127793894
432,2011-03-12,2011-07-10,200,90,2.7815791193047903
433,2011-03-13,2011-07-11,200,90,2.9275159083764675
434,2011-03-14,2011-07-12,200,90,2.979710970160631
435,2011-03-15,2011-07-13,200,90,3.007447186077407
436,2011-03-16,2011-07-14,200,90,2.8214837023840436
437,2011-03-17,2011-07-15,200,90,2.7056573877437398
438,2011-03-18,2011-07-16,200,90,2.548154951188529
439,2011-03-19,2011-07-17,200,90,2.658876404117771
440,2011-03-20,2011-07-18,200,90,2.586189300308854
441,2011-03-21,2011-07-19,200,90,2.5289326189981773
442,2011-03-22,2011-07-20,200,90,2.593327207556782
443,2011-03-23,2011-07-21,200,90,2.5423555445543355
444,2011-03-24,2011-07-22,200,90,2.501648067671226
445,2011-03-25,2011-07-23,200,90,2.398729929425396
446,2011-03-26,2011-07-24,200,90,2.357615551154888
447,2011-03-27,2011-07-25,200,90,2.5861682878545507
448,2011-03-28,2011-07-26,200,90,2.403255472437973
449,2011-03-29,2011-07-27,200,90,2.3397278204942777
450,2011-03-30,2011-07-28,200,90,2.481169415382355
451,2011-03-31,2011-07-29,200,90,2.5692684720830807
452,2011-04-01,2011-07-30,200,90,2.506985404563276
453,2011-04-02,2011-07-31,200,90,2.4826289477346566
454,2011-04-03,2011-08-01,200,90,2.403458105929926
455,2011-04-04,2011-08-02,200,90,2.383705290999237
456,2011-04-05,2011-08-03,200,90,2.2622049095672807
457,2011-04-06,2011-08-04,200,90,2.2673139681707597
458,2011-04-07,2011-08-05,200,90,2.320660343668219
459,2011-04-08,2011-08-06,200,90,2.1884624014660123
460,2011-04-09,2011-08-07,200,90,2.1382860078174684
461,2011-04-10,2011-08-08,200,90,2.233108874382182
462,2011-04-11,2011-08-09,200,90,2.236192655825692
463,2011-04-12,2011-08-10,200,90,2.240522480889859
464,2011-04-13,2011-08-11,200,90,2.202251366825651
465,2011-04-14,2011-08-12,200,90,2.2751143813846477
466,2011-04-15,2011-08-13,200,90,2.2784121593767375
467,2011-04-16,2011-08-14,200,90,2.3108178668237924
468,2011-04-17,2011-08-15,200,90,2.3229689459670784
469,2011-04-18,2011-08-16,200,90,2.3284198471795214
470,2011-04-19,2011-08-17,200,90,2.2917843926737334
471,2011-04-20,2011-08-18,200,90,2.23888940064466
472,2011-04-21,2011-08-19,200,90,2.3301414591744094
473,2011-04-22,2011-08-20,200,90,2.143455187920589
474,2011-04-23,2011-08-21,200,90,2.240268341098496
475,2011-04-24,2011-08-22,200,90,2.181638739973958
476,2011-04-25,2011-08-23,200,90,2.2076947845645645
477,2011-04-26,2011-08-24,200,90,2.140209343482369
478,2011-04-27,2011-08-25,200,90,2.107439510579918
479,2011-04-28,2011-08-26,200,90,2.057599355667644
480,2011-04-29,2011-08-27,200,90,2.0089046144488054
481,2011-04-30,2011-08-28,200,90,1.9516419913113532
482,2011-05-01,2011-08-29,200,90,1.839996231948961
483,2011-05-02,2011-08-30,200,90,1.7584667694803326
