,begin_date,end_date,window_size,forecast_days,forecast_precision
252,2010-09-13,2011-01-11,200,90,2.243780776746354
253,2010-09-14,2011-01-12,200,90,2.17040548615014
254,2010-09-15,2011-01-13,200,90,2.2047317735903507
255,2010-09-16,2011-01-14,200,90,2.2291264335172802
256,2010-09-17,2011-01-15,200,90,2.230163049933748
257,2010-09-18,2011-01-16,200,90,2.304007307077037
258,2010-09-19,2011-01-17,200,90,2.2183989112528386
259,2010-09-20,2011-01-18,200,90,2.1967600162722425
260,2010-09-21,2011-01-19,200,90,2.096702307083543
261,2010-09-22,2011-01-20,200,90,2.106561406986369
262,2010-09-23,2011-01-21,200,90,2.0444662905747397
263,2010-09-24,2011-01-22,200,90,2.049589929350083
264,2010-09-25,2011-01-23,200,90,1.9593750528955123
265,2010-09-26,2011-01-24,200,90,1.982064092978149
266,2010-09-27,2011-01-25,200,90,2.114887333095807
267,2010-09-28,2011-01-26,200,90,2.1640434458549866
268,2010-09-29,2011-01-27,200,90,2.1863887747465323
269,2010-09-30,2011-01-28,200,90,2.1950660702454057
270,2010-10-01,2011-01-29,200,90,2.2089762852684944
271,2010-10-02,2011-01-30,200,90,2.2555722385461237
272,2010-10-03,2011-01-31,200,90,2.272309268129876
273,2010-10-04,2011-02-01,200,90,2.19996260283074
274,2010-10-05,2011-02-02,200,90,2.230716100407282
275,2010-10-06,2011-02-03,200,90,2.179529615756342
276,2010-10-07,2011-02-04,200,90,2.194781637800674
277,2010-10-08,2011-02-05,200,90,2.187892198935742
278,2010-10-09,2011-02-06,200,90,2.2211043990011325
279,2010-10-10,2011-02-07,200,90,2.243049400400273
280,2010-10-11,2011-02-08,200,90,2.184372662614452
281,2010-10-12,2011-02-09,200,90,2.2199644196831083
282,2010-10-13,2011-02-10,200,90,2.33554602703855
283,2010-10-14,2011-02-11,200,90,2.1912971857840073
284,2010-10-15,2011-02-12,200,90,2.42365175844264
285,2010-10-16,2011-02-13,200,90,2.478743186315037
286,2010-10-17,2011-02-14,200,90,2.4627804595633167
287,2010-10-18,2011-02-15,200,90,2.6402444433999306
288,2010-10-19,2011-02-16,200,90,2.467862235653849
289,2010-10-20,2011-02-17,200,90,2.428377662174804
290,2010-10-21,2011-02-18,200,90,2.505087137969009
291,2010-10-22,2011-02-19,200,90,2.539237987236383
292,2010-10-23,2011-02-20,200,90,2.5329899949817016
293,2010-10-24,2011-02-21,200,90,2.444797525559373
294,2010-10-25,2011-02-22,200,90,2.5995186578893987
295,2010-10-26,2011-02-23,200,90,2.461394948795064
296,2010-10-27,2011-02-24,200,90,2.4674502278259203
297,2010-10-28,2011-02-25,200,90,2.516006952537485
298,2010-10-29,2011-02-26,200,90,2.8058447751234072
299,2010-10-30,2011-02-27,200,90,2.6094803536379345
300,2010-10-31,2011-02-28,200,90,2.8952292240302153
301,2010-11-01,2011-03-01,200,90,2.6704503184648756
302,2010-11-02,2011-03-02,200,90,2.9692405702181297
303,2010-11-03,2011-03-03,200,90,2.8935157526600355
304,2010-11-04,2011-03-04,200,90,2.867462466446571
305,2010-11-05,2011-03-05,200,90,2.7948237808734673
306,2010-11-06,2011-03-06,200,90,3.2723670318282094
307,2010-11-07,2011-03-07,200,90,3.178551718773023
308,2010-11-08,2011-03-08,200,90,3.165286656505451
